NEW TEST:, sequence number: ,6
Tracking type, 0
Detector type, 0
Number of detected features, 150
Loop closing?, 0

Number of generated keyframes,185
total mean error: ,2.74866,0.222948
mean error:, x , y , z 
,1.386,2.73042,4.12956
max error:, x, y, z 
,2.37001,5.29059,12.215
mean loop time: , 11.6185
max loop time: , 37
min loop time: , 7
END OF TEST RESULTS 

NEW TEST:, sequence number: ,6
Tracking type, 0
Detector type, 0
Number of detected features, 150
Loop closing?, 0

Number of generated keyframes,184
total mean error: ,3.60847,0.292688
mean error:, x , y , z 
,3.61065,3.05557,4.15918
max error:, x, y, z 
,9.46371,5.95285,11.9208
mean loop time: , 11.2725
max loop time: , 33
min loop time: , 7
END OF TEST RESULTS 

NEW TEST:, sequence number: ,6
Tracking type, 0
Detector type, 0
Number of detected features, 150
Loop closing?, 0

Number of generated keyframes,184
total mean error: ,3.0157,0.244608
mean error:, x , y , z 
,3.40665,2.87867,2.76177
max error:, x, y, z 
,8.66163,5.36508,8.29495
mean loop time: , 11.3915
max loop time: , 44
min loop time: , 7
END OF TEST RESULTS 

NEW TEST:, sequence number: ,6
Tracking type, 0
Detector type, 0
Number of detected features, 150
Loop closing?, 0

Number of generated keyframes,184
total mean error: ,3.20291,0.259793
mean error:, x , y , z 
,2.34716,3.09371,4.16786
max error:, x, y, z 
,4.54016,6.02509,11.7434
mean loop time: , 11.3606
max loop time: , 32
min loop time: , 7
END OF TEST RESULTS 

NEW TEST:, sequence number: ,6
Tracking type, 0
Detector type, 0
Number of detected features, 150
Loop closing?, 0

Number of generated keyframes,184
total mean error: ,2.95628,0.239789
mean error:, x , y , z 
,1.74772,2.90417,4.21695
max error:, x, y, z 
,3.16896,5.32486,11.8263
mean loop time: , 11.4405
max loop time: , 33
min loop time: , 7
END OF TEST RESULTS 

