NEW TEST:, sequence number: ,6
Tracking type, 0
Detector type, 1
Number of detected features, 150
Loop closing?, 0

Number of generated keyframes,185
total mean error: ,3.64303,0.295492
mean error:, x , y , z 
,3.16138,2.63787,5.12983
max error:, x, y, z 
,6.5792,5.23849,14.0882
mean loop time: , 11.535
max loop time: , 31
min loop time: , 7
END OF TEST RESULTS 

NEW TEST:, sequence number: ,6
Tracking type, 0
Detector type, 1
Number of detected features, 150
Loop closing?, 0

Number of generated keyframes,186
total mean error: ,2.97956,0.241677
mean error:, x , y , z 
,2.20849,2.94273,3.78746
max error:, x, y, z 
,5.04704,5.71143,11.2222
mean loop time: , 11.6658
max loop time: , 36
min loop time: , 7
END OF TEST RESULTS 

NEW TEST:, sequence number: ,6
Tracking type, 0
Detector type, 1
Number of detected features, 150
Loop closing?, 0

Number of generated keyframes,185
total mean error: ,3.85591,0.312759
mean error:, x , y , z 
,4.40104,2.78037,4.38631
max error:, x, y, z 
,8.97009,5.58142,12.8279
mean loop time: , 11.6149
max loop time: , 36
min loop time: , 7
END OF TEST RESULTS 

NEW TEST:, sequence number: ,6
Tracking type, 0
Detector type, 1
Number of detected features, 150
Loop closing?, 0

Number of generated keyframes,184
total mean error: ,2.9076,0.23584
mean error:, x , y , z 
,1.65351,2.6785,4.39078
max error:, x, y, z 
,3.03381,5.54959,12.6303
mean loop time: , 11.5095
max loop time: , 35
min loop time: , 7
END OF TEST RESULTS 

NEW TEST:, sequence number: ,6
Tracking type, 0
Detector type, 1
Number of detected features, 150
Loop closing?, 0

Number of generated keyframes,186
total mean error: ,2.84812,0.231015
mean error:, x , y , z 
,2.46449,2.85798,3.22189
max error:, x, y, z 
,6.09565,5.65674,8.9472
mean loop time: , 11.6667
max loop time: , 34
min loop time: , 7
END OF TEST RESULTS 

